coef_refl_b01,coef_refl_b02,coef_refl_b03,coef_refl_b04,coef_refl_b05,coef_refl_b07,bias,Pred_SiO3,id,dataset_belong,denormalized_pred_result
8.379191,1.2807258,-0.794434,-6.093066,5.5832477,-2.8004882,0.7630346,1.4289412,2531,train,1.4289412
1.66442,0.39670947,-0.31638944,1.6110898,2.3800836,-1.5003628,0.4752818,0.76677585,2005,train,0.76677585
0.16096702,-0.611646,0.1272169,3.6417997,-1.4995215,-1.2192543,1.0090909,1.379363,2783,train,1.379363
6.862571,0.00061547314,-0.33382398,-2.5357752,1.114354,-1.4727304,0.561828,0.9602056,2599,train,0.9602056
3.6991043,0.53477174,-0.38841367,0.9520034,2.620361,-2.2445836,0.40202627,0.84228075,2190,train,0.84228075
1.2574544,0.3725653,-0.30192778,1.6011604,2.0644772,-1.8739918,0.46867916,1.2410449,389,train,1.2410449
1.1053176,-0.23985086,-0.12341391,1.279402,0.049143326,-0.6938811,0.80792356,1.1029124,260,train,1.1029124
-1.8078712,0.18191212,-0.1922721,1.8771278,1.0227968,-0.15989263,1.312946,1.3561621,2671,train,1.3561621
-1.4095489,0.19486739,-0.17700917,1.5853888,1.9657191,-0.50846446,0.9867172,1.0840192,1752,train,1.0840192
-0.7597791,0.69760954,-0.427936,3.9878829,2.5117989,-1.1629038,0.6622017,1.0852944,562,train,1.0852944
1.5951802,0.25408497,-0.26413715,0.816101,2.0202584,-1.3027662,0.623315,1.0291543,654,train,1.0291543
1.8535517,-0.7762852,0.18086383,2.1144192,-1.9942844,-0.9754134,1.060937,1.2893276,860,train,1.2893276
0.4042802,-0.34209943,-0.05458468,2.2172208,-0.29280794,-0.48352876,0.8138314,1.1591449,893,train,1.1591449
-1.2161776,0.23937842,-0.20493264,1.5885081,2.0691462,-0.5375787,0.9658617,1.0846992,1842,train,1.0846992
-0.30815002,-0.4803297,0.049478766,3.1938684,-1.3081957,-0.27998012,1.0423107,1.405673,879,train,1.405673
0.6466482,-0.27406085,-0.09106734,1.71399,-0.075214975,-0.5362162,0.8234868,1.1183124,88,train,1.1183124
2.5999734,-0.19484049,-0.15972249,-0.07237302,1.4580085,-1.1265603,0.7655231,1.1894057,2138,train,1.1894057
-1.6492554,-0.07264483,-0.082366,1.6369562,1.2283957,-0.4343987,1.0728863,1.126659,711,train,1.126659
-2.06613,0.012784543,-0.08388432,1.5460438,1.4217042,-0.41940174,1.1420597,1.2020477,1200,train,1.2020477
-2.37254,0.33121172,-0.23111787,2.2500043,1.4999847,-0.12435184,1.2205641,1.1426449,1925,train,1.1426449
5.9104223,-0.1867916,-0.29922482,-1.4353935,1.2345396,-1.1632737,0.59254855,1.4354506,2167,train,1.4354506
6.8230095,0.7833314,-0.5655081,-2.0704236,3.6435633,-2.8673918,0.51377946,1.3090863,2688,train,1.3090863
1.8299015,0.40037903,-0.32378653,1.4434367,2.421145,-1.4787774,0.49740887,1.2079816,2083,train,1.2079816
-0.29460782,-0.09655121,-0.0869482,0.8122052,1.2707132,-0.89205974,0.980377,1.0453736,1563,train,1.0453736
0.89455664,-0.4140066,-0.0323996,2.3966787,-0.78948444,-0.54501766,0.7575139,1.3185782,2891,train,1.3185782
0.10074634,-0.15939142,-0.11312605,1.0936785,0.6743515,-0.6605853,0.9448759,1.0768788,50,train,1.0768788
7.949593,0.46308386,-0.38735402,-6.1956925,1.6046573,-1.8129159,0.8241652,0.66177857,2488,train,0.66177857
0.11164778,-0.102094725,-0.09993815,0.79136974,1.1523768,-1.0231241,0.9253226,1.0261805,1354,train,1.0261805
7.984097,-1.2609336,0.40528104,-2.8975956,-3.083079,-1.3444495,1.1704041,1.3162441,166,train,1.3162441
2.3896523,-0.54414785,0.028944064,2.5316503,-2.1116729,-1.0595286,0.73500067,1.1692569,132,train,1.1692569
-2.3007143,0.26005566,-0.1998606,2.0331504,1.2686211,-0.051946275,1.3167404,1.3405738,1502,train,1.3405738
-0.048238333,-0.13142413,-0.08347707,0.8181121,1.2834873,-0.9091015,0.94031024,1.0529042,1631,train,1.0529042
1.340185,-0.22881071,-0.14636393,1.1776061,0.09645283,-0.7788792,0.8018754,1.5449764,819,train,1.5449764
6.134689,1.2184695,-0.7929112,-4.1653924,5.101821,-1.5891831,0.7818768,0.80595475,2484,train,0.80595475
-1.5977464,-0.07117246,-0.08258871,1.5716809,1.2399677,-0.45770085,1.0754063,1.1191888,1441,train,1.1191888
-2.5995154,0.0324318,-0.078822784,2.0116434,1.3705906,-0.32778373,1.1456189,1.1956791,2713,train,1.1956791
5.6624055,-0.2287769,-0.28130874,-1.1402203,1.2248405,-1.2873242,0.5660898,1.5286596,2343,train,1.5286596
2.968947,-0.85059065,0.20630066,1.6922617,-2.0663571,-1.4352309,1.0142154,1.6465473,2887,train,1.6465473
-2.587269,-0.24490249,0.034097336,3.2762492,0.03165846,-0.6822196,1.2101687,1.125777,1174,train,1.125777
-3.2493927,0.23769715,-0.10071926,2.117741,1.6071568,-0.21789938,1.2939608,1.2378324,1382,train,1.2378324
0.0024294246,-0.13382314,-0.08264218,0.7970836,1.2811425,-0.9153202,0.93300176,1.0438254,1650,train,1.0438254
-0.3959105,0.70714766,-0.44017577,3.6846411,2.634964,-1.2147627,0.67330855,1.5019627,2283,train,1.5019627
4.354427,-0.24704076,-0.21270117,-0.6227629,1.3187459,-1.2484862,0.66436076,1.3314655,2182,train,1.3314655
-1.3933578,0.16365008,-0.16924734,1.5763615,1.9103247,-0.50541985,0.9784615,1.0158596,599,train,1.0158596
-2.218073,0.36440855,-0.27778006,2.6181233,1.6608292,-0.30763564,1.0794407,1.2393174,2652,train,1.2393174
-0.29825172,-0.5632722,0.116333395,3.5004723,-1.5076492,-0.7485315,1.074157,1.4475169,295,train,1.4475169
-0.24080831,-0.09956202,-0.08703977,0.7978504,1.2556976,-0.90682214,0.9763115,1.0470078,1483,train,1.0470078
3.103886,-0.85672146,0.2059717,1.5981905,-2.0710797,-1.4583578,1.0159642,1.7853014,953,train,1.7853014
-2.037089,0.20836191,-0.14553742,1.6342864,1.8460705,-0.3691726,1.1207224,1.1576704,1924,train,1.1576704
-3.1508684,-0.12059381,-0.011278905,2.9178321,0.6666948,-0.51055735,1.2740055,1.3808783,2809,train,1.3808783
0.72753644,-0.09294833,-0.15105225,0.57672316,0.88346165,-0.8647163,0.8754114,1.0575173,1165,train,1.0575173
7.2068515,1.2866075,-0.80282474,-4.7889147,5.1825256,-2.0441618,0.6853822,0.802863,2487,train,0.802863
2.4172919,-0.8048997,0.17681049,2.1192422,-1.9589083,-1.3751144,1.0054759,1.5966561,2567,train,1.5966561
-0.668234,-0.39807045,0.034895066,2.893397,-1.0255425,-0.17056285,1.1079787,1.3515866,216,train,1.3515866
1.9149774,-0.77668554,0.17500152,2.4324098,-1.912362,-1.2950419,1.0034778,1.13147,265,train,1.13147
2.8701124,0.45881948,-0.36421952,1.3021669,2.5223365,-1.87375,0.4145341,1.096027,2165,train,1.096027
12.538529,-1.5929761,0.44071507,-6.7897162,-3.702662,-1.7333493,1.1308224,1.1316074,1080,train,1.1316074
0.034646988,-0.57488215,0.10562578,3.1820238,-1.5648344,-0.56482047,1.0630633,1.4250069,231,train,1.4250069
6.4323316,-1.1237013,0.32986408,-0.93579775,-2.6892333,-1.7603722,1.0584222,1.872941,945,train,1.872941
1.186718,0.34556592,-0.30374056,1.2642093,2.3043447,-1.1990606,0.616196,1.0159806,2125,train,1.0159806
-1.3720983,0.1839746,-0.17401369,1.5507308,1.9461218,-0.5021693,0.9865313,1.0716317,637,train,1.0716317
3.8314087,-0.24495141,-0.19386952,-0.4336194,1.3686124,-1.2513741,0.68295485,1.0626228,2564,train,1.0626228
2.0916831,-0.737534,0.13932219,1.6489518,-1.9615774,-0.58719516,1.0225743,1.6461296,2620,train,1.6461296
-2.0686502,0.10810797,-0.15993337,2.1405044,0.929031,-0.26890522,1.3017354,1.3539732,452,train,1.3539732
1.3305,-0.09229327,-0.16839656,0.53659564,0.70831054,-0.92399937,0.8023025,1.1148584,2751,train,1.1148584
-0.44758505,-0.29352808,-0.0477438,2.3416367,0.0829666,-0.39558652,0.87599677,0.990388,57,train,0.990388
-2.0038972,0.18222097,-0.14837493,1.7703023,1.7945292,-0.42148107,1.0627426,1.0583267,1775,train,1.0583267
-3.4983459,0.16791241,-0.07879356,2.1920474,1.3440367,-0.29576522,1.3727014,1.3203642,1220,train,1.3203642
0.2982345,-0.3406009,-0.044099137,2.2009256,-0.29664275,-0.4370173,0.8113792,0.9478301,2781,train,0.9478301
2.3627155,-0.08368719,-0.18916282,0.54129785,0.19659467,-1.0912191,0.6820554,1.2099502,1792,train,1.2099502
9.885076,-1.3312453,0.41732252,-5.059777,-3.1949463,-1.2533641,1.210923,1.1559132,920,train,1.1559132
0.9826519,0.7463049,-0.48901024,2.9104805,3.1389954,-1.7472814,0.5826708,1.3032844,2354,train,1.3032844
-0.69485056,0.7014384,-0.43088716,3.9460535,2.5192966,-1.1677296,0.66909117,1.4976823,400,train,1.4976823
3.792255,-0.2502848,-0.19455568,-0.43083462,1.4153522,-1.2469246,0.6725211,0.9247081,2581,train,0.9247081
8.144197,-1.2918799,0.40087798,-2.4135692,-3.0530233,-1.7937977,1.0883751,0.8773973,1106,train,0.8773973
1.1091422,-0.088069305,-0.15099932,0.512136,0.84635544,-0.9630314,0.8304948,1.0919421,1240,train,1.0919421
8.882281,-1.3922321,0.36238033,-2.5419905,-3.373097,-1.7232138,0.9700575,1.3665335,145,train,1.3665335
-1.2768697,0.5342875,-0.39087847,3.232763,2.0197842,-0.8100012,0.8737855,1.1032455,1912,train,1.1032455
1.1259936,-0.7245006,0.1552418,2.7829533,-1.8286546,-0.8821661,1.039348,1.4320664,2900,train,1.4320664
1.3076489,-0.7208874,0.15315065,2.8129902,-1.7727985,-1.1754347,1.0153337,1.5563445,816,train,1.5563445
-1.326121,-0.111904986,-0.07886264,1.6403233,1.0967699,-0.4597235,1.0335331,1.0190988,1345,train,1.0190988
0.77063596,-0.39847687,-0.037755296,2.3453317,-0.6636947,-0.5022264,0.7714708,1.2089443,2873,train,1.2089443
6.996201,0.01274962,-0.34384006,-2.7737272,1.0955853,-1.3464048,0.6050221,1.3544294,416,train,1.3544294
-2.806029,0.21779764,-0.12057226,1.9822701,1.667528,-0.2972888,1.2168967,1.264342,1698,train,1.264342
-0.20257722,-0.22253765,-0.074439496,1.6706876,0.47445026,-0.50011885,0.911417,1.1590683,70,train,1.1590683
-2.1771343,0.035475276,-0.08350026,1.5517246,1.4590167,-0.41091815,1.1564738,1.1053964,1269,train,1.1053964
-2.228019,0.3552254,-0.26609698,2.4490318,1.603411,-0.22339584,1.1325269,1.1979927,621,train,1.1979927
0.4222926,0.71569157,-0.46709573,3.2735195,2.8937054,-1.4356802,0.62228465,1.6625569,2267,train,1.6625569
4.890188,1.1007879,-0.75395,-2.8836086,5.0043173,-1.3409685,0.8325144,2.06251,2532,train,2.06251
7.862726,0.9901866,-0.6674657,-4.1326094,4.566474,-3.048546,0.60611063,0.86474323,2544,train,0.86474323
1.568808,0.38148147,-0.31640273,1.3685654,2.3871076,-1.371395,0.5423825,0.8716035,1968,train,0.8716035
0.48534814,-0.34473798,-0.054864224,2.188258,-0.34031355,-0.4898111,0.80556035,1.1300387,817,train,1.1300387
1.6421859,0.56242406,-0.38568228,2.368252,2.6784499,-1.8065685,0.45208988,1.1703818,554,train,1.1703818
-2.746689,-0.18635137,0.027185716,3.0487993,0.16031532,-0.6416735,1.2800138,1.2533927,1180,train,1.2533927
4.565681,-0.22151092,-0.23449522,-0.77755713,1.414925,-1.2300274,0.6468958,1.5214212,2203,train,1.5214212
-0.7386091,0.68327475,-0.41912472,3.9697936,2.5228648,-1.1975384,0.6334988,1.0226054,556,train,1.0226054
-0.4552925,-0.060395956,-0.0964152,0.7577792,1.291056,-0.8592633,1.0147772,1.1456777,1256,train,1.1456777
-0.315627,-0.084459476,-0.09045417,0.7894843,1.2619709,-0.8981212,0.9877854,1.0608586,1215,train,1.0608586
-0.67587084,0.13311303,-0.14926918,1.176065,1.8281693,-0.7487216,0.95055276,1.1861392,2110,train,1.1861392
-1.7571045,0.28287566,-0.24798831,1.8333261,1.192977,0.06901437,1.316506,1.4023736,1543,train,1.4023736
-0.16562183,-0.10215524,-0.08619003,0.7473673,1.2516022,-0.905922,0.97142076,1.0036576,1388,train,1.0036576
0.2678191,-0.37718445,-0.026761578,2.474203,-0.50067073,-0.41770956,0.7989604,1.1894419,778,train,1.1894419
3.0836368,0.48515373,-0.3760584,1.2331772,2.5742555,-1.9588428,0.41828263,1.0465368,2225,train,1.0465368
-3.492233,0.14475854,-0.07624845,2.1678123,1.2837938,-0.31146568,1.388216,1.3405777,1189,train,1.3405777
8.5218935,1.275066,-0.7689429,-6.434241,5.2888684,-2.9843552,0.7392259,1.0517334,2472,train,1.0517334
-2.0711014,-0.3424243,0.08708314,3.6008272,-0.6709749,-0.7729931,1.1714044,1.3655709,1124,train,1.3655709
-1.2697158,-0.042960122,-0.09563973,1.1745465,1.2458013,-0.5202984,1.0943933,1.1396439,719,train,1.1396439
5.3614173,0.6164214,-0.44731146,-0.46448752,2.86618,-2.5610254,0.48248145,1.3481879,2264,train,1.3481879
-2.753151,-0.19291128,0.027116412,3.0925214,0.16432485,-0.64628994,1.2615848,1.282323,2740,train,1.282323
0.92434764,-0.5458987,0.030279221,3.0018065,-1.4831476,-0.56306535,0.7515938,0.9743104,2774,train,0.9743104
0.71259576,-0.17243624,-0.092971064,0.65705276,1.380883,-1.022645,0.8527189,0.9955222,1818,train,0.9955222
-1.2403165,-0.11983568,-0.07858047,1.6426097,1.0615283,-0.46711984,1.02397,1.0311613,1328,train,1.0311613
1.0549179,0.78088295,-0.52002656,2.5412383,3.3239539,-1.655387,0.65952426,1.2961929,2322,train,1.2961929
-1.5367637,0.4947527,-0.3685317,3.0789304,1.8632065,-0.6089453,0.92836356,1.220592,2653,train,1.220592
5.6514006,-0.2262233,-0.27940235,-1.1883881,1.2190775,-1.2274673,0.5913681,0.98810226,2404,train,0.98810226
-2.2532797,0.3300581,-0.24494354,2.2777689,1.463263,-0.115527675,1.2101038,1.2694819,1919,train,1.2694819
0.720703,-0.40441352,-0.031454556,2.3719566,-0.63842165,-0.47602162,0.7943641,1.2617743,1011,train,1.2617743
-1.6466252,0.28851008,-0.25690642,1.7618669,1.1839997,0.08766664,1.3228964,1.4998983,1574,train,1.4998983
-0.26511198,-0.5665811,0.116941795,3.4868016,-1.5161161,-0.7502228,1.0735414,1.5797285,189,train,1.5797285
2.9520047,0.3927118,-0.33612633,0.9918235,2.2066212,-2.3434403,0.36219776,1.0053835,364,train,1.0053835
0.2720517,-0.083291486,-0.14114982,0.52599066,0.945207,-0.7444056,0.9617942,1.06055,1304,train,1.06055
-2.023461,0.060936734,-0.15018499,2.1304872,0.8341595,-0.29773763,1.307494,1.3056356,727,train,1.3056356
3.401607,0.9629275,-0.6640568,-0.8291715,4.4038844,-1.5046581,0.7816264,1.6624553,2542,train,1.6624553
-1.181836,0.56675845,-0.395305,3.1597307,2.1931336,-0.91790986,0.8371881,1.0897526,2119,train,1.0897526
-1.8335171,0.099046886,-0.17057328,2.065066,0.8506843,-0.24894996,1.2992816,1.2382708,1420,train,1.2382708
-3.1002083,0.23160908,-0.104955934,2.0409214,1.6627123,-0.22780576,1.2701306,1.1178226,1494,train,1.1178226
4.0054383,-0.2436647,-0.1995135,-0.49054804,1.3358115,-1.2580503,0.6804169,1.4223335,2162,train,1.4223335
0.108659096,-0.09852454,-0.10106642,0.7711586,1.1522335,-1.0174806,0.9297842,1.0357631,1404,train,1.0357631
0.6668597,0.3104231,-0.28512698,1.2531971,2.2509377,-0.9761543,0.709287,1.1422672,1953,train,1.1422672
0.5080001,-0.16444556,-0.08872398,0.7246511,1.3769789,-0.9951766,0.871635,1.084868,1820,train,1.084868
7.300431,0.82931256,-0.5989812,-2.774171,3.977218,-2.883277,0.5387964,1.5931188,2432,train,1.5931188
-0.30448306,-0.09163783,-0.08777902,0.797563,1.2657328,-0.8965143,0.98547846,1.0593123,1610,train,1.0593123
6.580118,1.2302607,-0.7914843,-4.303935,5.0680676,-1.8172287,0.7358359,0.98580587,2499,train,0.98580587
-1.2894895,-0.006202452,-0.10196535,0.9321184,1.3680725,-0.5943373,1.1242365,1.1391526,341,train,1.1391526
5.434823,-0.19360909,-0.2802762,-1.1276075,1.3263701,-1.2329185,0.5888659,1.4470577,2401,train,1.4470577
0.34691086,0.27563533,-0.26282954,1.1756369,2.2012975,-0.82165676,0.77647066,1.4244837,1875,train,1.4244837
3.1160607,0.53889126,-0.38769126,1.3244112,2.6523728,-2.0724509,0.4233422,0.998557,394,train,0.998557
2.4471688,-0.12713668,-0.1839386,0.60194606,0.017555779,-1.0564803,0.70837784,1.1289887,2622,train,1.1289887
1.406176,-0.7047647,0.12113752,3.1047442,-1.7547582,-1.1943014,0.91259533,1.4310477,229,train,1.4310477
0.92254865,-0.08497024,-0.141237,0.54033536,0.9216008,-1.0032104,0.84874254,1.120718,2695,train,1.120718
-1.353591,0.60695,-0.39578837,3.664791,2.2921944,-1.0381354,0.7602891,1.1889622,2556,train,1.1889622
-3.4063323,0.059787054,-0.05702458,2.3352718,1.167659,-0.36206406,1.3201948,1.3071274,1457,train,1.3071274
4.5003214,-0.9591145,0.2516378,0.718348,-2.2884543,-1.6536607,1.0043489,1.8895475,1552,train,1.8895475
-2.1478744,0.048487652,-0.08453415,1.465521,1.4935435,-0.433324,1.1680722,1.0694625,1583,train,1.0694625
3.8239768,-0.87469167,0.14929293,1.8952998,-2.686538,-1.2858658,0.7358754,1.4638042,113,train,1.4638042
-0.34467608,-0.343443,0.0054876567,2.3270369,-0.8270942,-0.27961874,1.2153028,1.6458361,806,train,1.6458361
1.8725833,0.40092167,-0.32513484,1.4076524,2.4285274,-1.4789829,0.5004274,1.2822139,2078,train,1.2822139
-2.5411828,-0.24741203,0.052059464,3.318902,-0.17344177,-0.6892173,1.2324433,1.3669353,2747,train,1.3669353
-0.6239386,0.6917098,-0.43205145,3.8665893,2.4829888,-1.1320959,0.6874899,1.4005167,396,train,1.4005167
0.8875815,-0.68355787,0.14445382,3.1638877,-1.6935097,-1.1925586,1.0065792,1.5170193,237,train,1.5170193
8.888116,-1.3327379,0.4286166,-3.7152412,-3.2309835,-1.3421845,1.1960593,1.3316947,159,train,1.3316947
-2.0224507,0.08408459,-0.09491214,1.4532192,1.6899766,-0.46396825,1.1200984,1.1456331,1661,train,1.1456331
-2.1159477,0.3447499,-0.25177863,2.1060455,1.4480647,-0.11954635,1.2310078,1.2263184,1762,train,1.2263184
-2.3427312,0.19214217,-0.16640653,2.0564005,1.1529045,-0.20307806,1.3230382,1.329293,495,train,1.329293
4.189802,-0.9218201,0.16190238,1.5325011,-2.7328913,-1.267557,0.7517961,0.89544106,178,train,0.89544106
-1.8135207,-0.3862028,0.10831931,3.7308078,-0.93702096,-0.7306523,1.123878,1.3455839,1678,train,1.3455839
4.255501,-0.21576254,-0.22117434,-0.7408261,1.4360602,-1.174264,0.6803632,1.3784871,2285,train,1.3784871
6.72564,-0.053392198,-0.3318924,-2.2918556,1.1270969,-1.3527294,0.57390964,1.3895962,2390,train,1.3895962
3.0501008,-0.7368824,0.10471672,2.3049345,-2.3417904,-1.1660832,0.73695254,1.5220432,927,train,1.5220432
5.9386005,-1.0836,0.32292753,-0.7687924,-2.637684,-1.633511,1.091223,1.6825626,1099,train,1.6825626
-3.4810908,0.24960648,-0.1023432,2.2782962,1.5072713,-0.20147966,1.3413134,1.7286491,1214,train,1.7286491
3.738011,-0.21064156,-0.15885329,0.6734143,-1.0283403,-1.2517573,0.6056278,1.3839378,923,train,1.3839378
4.5003443,-0.9591177,0.25164083,0.71832,-2.288468,-1.6536621,1.0043508,1.7363341,1549,train,1.7363341
-3.4311185,0.051339265,-0.05738096,2.3325224,1.0514392,-0.39093918,1.3944633,1.1189901,1339,train,1.1189901
11.92479,-1.5771163,0.5230033,-5.9710274,-3.7421086,-1.844248,1.2197399,1.1907606,917,train,1.1907606
4.802849,-0.9871089,0.27320504,0.3617381,-2.3946466,-1.6482068,1.0334517,1.7382791,979,train,1.7382791
-1.1465253,0.55385405,-0.3994979,3.2997627,2.0969932,-0.90021616,0.8449991,1.1036956,2659,train,1.1036956
5.3735366,-1.0175499,0.2787793,-0.0045209946,-2.4350822,-1.7327882,1.0249736,1.7735367,1155,train,1.7735367
0.6793783,-0.08955018,-0.12659669,0.6344928,0.9856766,-1.0505894,0.8693462,1.1296835,1347,train,1.1296835
7.7849784,0.991424,-0.6704554,-4.0367866,4.6305056,-3.0192876,0.61165315,0.879199,2551,train,0.879199
0.28500628,-0.12995373,-0.09936071,0.8802534,1.1311011,-1.0747696,0.88864803,0.9934765,1567,train,0.9934765
-0.7756856,0.6908143,-0.4236746,3.9878712,2.5236063,-1.1790285,0.648027,1.2420502,561,train,1.2420502
-0.7912909,-0.45712683,0.058679126,3.252373,-1.176604,-0.23410673,1.0576401,1.3857707,209,train,1.3857707
6.002413,-0.18235335,-0.29402938,-1.4031948,1.2013353,-1.3526264,0.5372799,0.48090142,2456,train,0.48090142
0.22233935,-0.124954104,-0.09947588,0.8791843,1.149305,-1.057472,0.89509743,1.0455425,1514,train,1.0455425
1.5206654,-0.18609378,-0.11635189,0.32096824,1.4287964,-1.0792074,0.810681,1.1610754,2680,train,1.1610754
0.8877069,-0.60114753,0.07654219,2.7248101,-1.6610634,-0.4537227,1.0128703,1.4986959,2569,train,1.4986959
4.839232,-0.9865196,0.2680525,0.43673116,-2.368158,-1.6908526,1.0095149,1.650672,965,train,1.650672
-1.919996,0.20706598,-0.15209074,1.6231894,1.86227,-0.39308664,1.092724,1.1443763,1665,train,1.1443763
-2.1580281,0.3473743,-0.25968495,2.2794285,1.5080587,-0.151299,1.1856718,1.2085,1719,train,1.2085
-0.25151387,-0.2124849,-0.080112986,1.6353577,0.54976577,-0.5216743,0.9211396,1.1437243,1728,train,1.1437243
-1.5578215,0.53035045,-0.36575586,2.969871,2.0382357,-0.7045586,0.90285224,1.2019669,2033,train,1.2019669
4.8810334,-0.9917534,0.2717129,0.37096956,-2.3852284,-1.6867758,1.0164257,1.7918355,974,train,1.7918355
1.3712044,0.76494366,-0.5109781,2.419382,3.3153758,-1.7838918,0.62166625,1.5624974,2330,train,1.5624974
1.8208082,0.39515838,-0.32108966,1.459308,2.403322,-1.4842997,0.49102113,0.99654305,1983,train,0.99654305
-0.5552857,-0.21678373,-0.063686,1.8598485,0.5637611,-0.45333388,0.9223605,0.9959931,2743,train,0.9959931
-2.29412,0.13172211,-0.15286672,2.1840572,1.0095654,-0.2710004,1.311465,1.3301176,524,train,1.3301176
4.1536098,-0.87467307,0.22607838,0.050747372,-2.2886856,-1.0067426,1.066616,1.7029011,1101,train,1.7029011
-1.3830185,-0.11073519,-0.07945293,1.699124,1.0938703,-0.44388455,1.032823,1.1665007,1343,train,1.1665007
9.822417,-1.4430077,0.40103537,-3.5141757,-3.4500802,-1.8295251,1.0394933,1.1669173,146,train,1.1669173
-0.67299515,0.67451155,-0.41920874,3.7776864,2.498164,-1.14933,0.6602357,1.1442269,2297,train,1.1442269
6.532873,0.7162821,-0.5240898,-1.7221986,3.3202608,-2.713713,0.5180637,1.605561,2170,train,1.605561
-3.016091,0.19816467,-0.097100504,2.0271125,1.6667314,-0.26150745,1.228776,1.0868418,1613,train,1.0868418
-0.6617893,-0.060985878,-0.08661859,0.7890808,1.3389186,-0.79059947,1.0447559,1.0396986,1517,train,1.0396986
6.633651,1.2201939,-0.7775434,-3.9640224,5.0895195,-2.1609356,0.6606915,0.5587607,2478,train,0.5587607
-1.0881912,-0.13045514,-0.0777947,1.5920712,1.0074201,-0.4811222,1.0140849,1.0464844,2724,train,1.0464844
2.9001048,-0.17495927,-0.18219894,0.7840312,-0.4361916,-1.1758076,0.66383487,1.3303622,907,train,1.3303622
0.017265134,-0.2281978,-0.083869524,1.6000354,0.39372915,-0.5206182,0.89689773,1.1557857,1,train,1.1557857
-3.2962627,0.14383781,-0.09936149,2.2974074,1.1763352,-0.2982548,1.3866644,1.1850058,506,train,1.1850058
