station_id,lng,lat,date,PM2_5,row_index,col_index,proj_x,proj_y,dem,w10,d10,t2m,sp,tp,blh,e,r,u10,v10,aod_sat,ndvi
1405A,108.439,22.7906,20170601,33.82303371,4934,5598,1320771.342,-754273.3837,84,1.091839194,252.5002747,294.4198914,100084.6484,0.002821381,272.8891602,-1.63416e-05,80.06187439,-1.041294813,0.328356266,0.542551994,2056
1406A,108.239,22.8464,20170601,32.19683908,4925,5566,1300370.89,-750563.3786,80,1.029970646,251.7612915,294.3756104,99650.26563,0.002759798,257.764679,-1.5841e-05,79.52333069,-0.978213847,0.322392762,0.546062648,2822
1407A,108.328,22.735,20170601,34.70655271,4942,5580,1310796.716,-762112.4435,127,1.104768395,249.1029816,294.4283752,99831.52344,0.002777642,268.0148621,-1.6057e-05,79.74669647,-1.032086015,0.394095957,0.536856949,3786
1408A,108.244,22.7833,20170601,36.84195402,4935,5567,1301837.141,-757709.9533,89,1.051894546,250.4844666,294.4044495,99687.3125,0.002774982,260.6064453,-1.58529e-05,79.56781006,-0.991451323,0.351434618,0.539061904,2979
1409A,110.576,19.9507,20170601,16.45702006,5388,5940,1580503.031,-1044494.26,4,2.833151817,263.4823608,297.2429504,101028.2813,0.002657095,471.5733948,-7.27536e-05,82.50409698,-2.814827204,0.321709692,0.404807031,5461
1412A,110.338,19.9969,20170601,18.88642659,5381,5902,1555734.147,-1043102.57,17,3.203410864,265.3181458,297.1684875,100737.7109,0.002318121,454.3805847,-8.14985e-05,82.31691742,-3.192710638,0.26161167,0.413349807,2986
1414A,106.379,29.8272,20170601,31.79189944,3808,5269,1024070.277,38831.25409,569,0.727498531,314.1569824,291.4524231,97223.65625,0.00149034,129.0305786,-9.87306e-06,73.65727997,-0.521967232,-0.506758571,0.936833382,5508
1416A,106.424,29.8264,20170601,40.68156425,3808,5276,1028112.915,39206.7901,231,0.71689713,312.6628418,291.4952698,97296.71094,0.001512393,127.4329147,-9.86351e-06,73.66621399,-0.527206659,-0.485792786,0.944296181,4472
1417A,106.626,29.7228,20170601,37.63407821,3824,5308,1047660.272,29121.46665,412,0.730139077,310.2180481,291.698761,97623.82031,0.001509026,127.0112076,-1.02582e-05,73.63394165,-0.557560444,-0.471412122,0.941099823,3198
1418A,106.296,29.5983,20170601,37.21030641,3844,5255,1019751.181,10970.67597,298,0.751918852,326.3827515,291.504364,97103.30469,0.001450536,137.1002808,-1.07257e-05,73.43577576,-0.416341037,-0.626132667,0.969889939,3527
1419A,106.54,29.5186,20170601,41.60526316,3857,5294,1042786.306,4137.579975,202,0.68494314,311.4235229,291.7192078,97549.84375,0.00142687,130.9321442,-1.09546e-05,73.22263336,-0.513628006,-0.453137249,0.958242118,1737
1420A,106.65,29.6219,20170601,29.91086351,3841,5312,1051229.756,17483.26645,230,0.730116785,308.3588562,291.7987976,97791.60156,0.001445885,125.920311,-1.0069e-05,73.66951752,-0.572543085,-0.4530617,0.934265196,3792
1421A,106.634,29.4892,20170601,39.38022284,3862,5309,1051652.871,1675.519135,289,0.6522035,301.2843018,291.574707,97276.52344,0.001434643,126.1045761,-1.00443e-05,73.58778381,-0.557394862,-0.338644952,0.94690001,3081
1422A,106.364,29.4822,20170601,41.16714286,3863,5266,1027452.329,-2005.77718,309,0.73490113,320.5494385,291.6544189,97391.25781,0.001387973,136.2640686,-1.12239e-05,73.23698425,-0.467006087,-0.567437232,0.974527836,4194
1425A,106.617,29.7125,20170601,36.10724234,3826,5307,1046997.288,27811.10468,414,0.735382378,311.0783997,291.7601013,97748.61719,0.001499428,127.174614,-1.02793e-05,73.61724091,-0.554372072,-0.483175725,0.937363207,2796
1426A,106.468,29.4892,20170601,36.48189415,3862,5283,1036716.03,-88.54081316,318,0.690676987,314.3849487,291.7139282,97527.32813,0.00140813,133.5908356,-1.12766e-05,73.07865906,-0.49363032,-0.483077407,0.967462063,3113
1427A,106.562,29.6453,20170601,35.45125348,3837,5298,1042999.88,19303.69085,312,0.7348122,314.2977295,291.8200378,97822.03906,0.001464822,129.1272736,-1.05866e-05,73.43989563,-0.525955498,-0.513146877,0.944549024,3468
1428A,106.452,29.709,20170601,32.58450704,3827,5280,1032242.655,25652.63221,233,0.739265501,318.6140442,291.6680908,97500.80469,0.001485209,131.8697968,-1.0647e-05,73.40904999,-0.488788754,-0.554616153,0.952594519,4702
1429A,106.513,29.389,20170601,38.69390582,3878,5290,1042154.877,-11416.5757,211,0.617653072,304.982605,291.7689514,97582.88281,0.001398313,128.9347382,-1.02366e-05,73.19018555,-0.506082058,-0.354085088,0.955352187,3010
1431A,103.97275,30.72358333,20170601,55.87465181,3664,4884,798474.6861,122594.7246,516,1.094888687,153.6392517,290.1993408,95423.6875,0.001169071,148.2844543,-1.13367e-05,69.5111084,0.486231744,-0.98099947,0.781147718,3140
1432A,104.176,30.6872,20170601,55.30532213,3670,4916,816913.8933,119948.8354,497,0.942406774,164.7892914,290.7298889,96039.65625,0.001094053,167.4013672,-1.2244e-05,69.15605927,0.247335628,-0.909370959,0.822873175,2798
1433A,104.079,30.5706,20170601,54.24512535,3689,4901,809584.4984,105316.6191,479,1.07012248,169.3012695,290.6941528,96100.97656,0.001375646,167.7062378,-1.29388e-05,70.48048401,0.198754206,-1.051503181,0.832762837,2438
1434A,104.1113889,30.63,20170601,52.46787709,3679,4906,811809.2746,112628.5247,495,1.026299715,165.946701,290.7294617,96160.41406,0.001252795,166.0556793,-1.25224e-05,69.84716797,0.249295771,-0.995561481,0.832397282,2741
1437A,104.054,30.6578,20170601,56.91292135,3675,4897,806405.8262,115453.4992,499,1.089778543,161.3090515,290.5448914,95912.79688,0.001276924,160.3549805,-1.22889e-05,69.9834137,0.349319935,-1.032275558,0.814091206,2777
1438A,103.613,31.0283,20170601,38.79661017,3616,4826,763364.3782,155918.6152,1007,0.334213346,137.5024261,285.9831238,87564.375,0.002728773,66.37595367,-2.21576e-06,80.87184906,0.225798294,-0.246401504,0.641732693,3854
1439A,106.6856,26.6029,20170601,30.36070381,4324,5318,1096699.35,-335907.3823,1150,1.237574816,235.3930359,287.4142151,88227.30469,0.002067968,334.5128479,-1.10392e-05,82.99447632,-1.018587232,0.702902138,0.596409798,4079
1440A,106.6971,26.5689,20170601,30.99571429,4329,5320,1098247.184,-339738.9765,1073,1.243344307,235.6721954,287.4920654,88413.75,0.002070751,335.5584106,-1.09028e-05,83.01126862,-1.026764393,0.70118469,0.593898594,2255
1441A,106.6243,26.6266,20170601,29.28045326,4320,5308,1090645.092,-333828.8501,1278,1.250990152,235.1604767,287.1951599,87522.69531,0.002084943,336.0944519,-1.19831e-05,82.99046326,-1.026736617,0.7146945,0.60201323,3587
1442A,106.7487,26.6343,20170601,36.45365169,4319,5328,1102153.731,-331543.7583,1126,1.211054683,235.1846008,287.3961487,88331.59375,0.002090871,330.0420227,-9.97721e-06,82.95019531,-0.994251072,0.691460907,0.60751617,4617
1443A,106.6554,26.4364,20170601,30.33479532,4350,5313,1096189.034,-355632.0873,1128,1.292473793,236.6201019,287.552948,88284.88281,0.002157127,340.4060364,-1.14608e-05,83.25749969,-1.079247832,0.711134791,0.587897956,4398
1444A,106.6948,26.5155,20170601,35.31601124,4338,5319,1098775.891,-345983.121,1093,1.261153102,236.0878448,287.561676,88480.24219,0.002084561,338.7220154,-1.11839e-05,83.0590744,-1.046602964,0.70365417,0.596750736,3109
1445A,106.7105,26.6009,20170601,37.39915966,4324,5322,1099053.06,-335862.1243,1105,1.231004238,235.4505768,287.4734192,88457.39844,0.002065275,333.3855896,-1.06022e-05,82.98294067,-1.013881207,0.698152244,0.598706007,2731
1446A,106.7164,26.5697,20170601,32.42655367,4329,5323,1100039.52,-339429.9137,1082,1.23895824,235.7267761,287.530365,88566.17969,0.002067527,334.7288818,-1.05491e-05,82.99799347,-1.023807526,0.697736084,0.597075224,2282
1447A,106.6867,26.5495,20170601,26.4756447,4332,5318,1097545.325,-342114.4817,1096,1.251607895,235.7802124,287.4953918,88355.92188,0.002077359,337.0706482,-1.11982e-05,83.03549957,-1.034917235,0.703895271,0.599681735,2841
1449A,102.743,25.0124,20170601,30.86350975,4578,4687,742285.0596,-557891.1583,1898,1.317375302,1.720041633,288.3932495,80864.21094,0.003044849,358.9023743,-2.74211e-05,71.48313904,0.039538663,1.316781759,0.288654119,2603
1450A,102.821,24.8885,20170601,22.06388889,4598,4699,750894.3823,-571685.6833,1920,1.286846638,2.899976254,288.4659119,80669.92969,0.002776541,368.7088623,-2.876e-05,70.82524872,0.06510298,1.285198808,0.291824192,3193
1451A,102.625,24.9624,20170601,26.83903134,4586,4668,731447.4317,-564583.435,2121,1.499572039,180.0342712,288.2841492,80133.99219,0.002936303,365.2866211,-2.92936e-05,70.66940308,-0.000864665,1.4995718,0.281233788,5777
1452A,102.728,25.0836,20170601,21.87534626,4567,4684,740198.1485,-549732.7642,1901,1.296617389,1.919339299,287.9809265,80247.41406,0.003151022,355.6161194,-2.20678e-05,70.58847046,0.043425269,1.295889974,0.294220418,3214
1453A,102.722,25.0405,20170601,33.50415512,4574,4684,740018.9827,-554785.3846,1899,1.326483846,1.658877015,288.2658997,80642.44531,0.00307915,358.1446838,-2.54506e-05,71.05016327,0.038398266,1.325927973,0.289167106,2120
1454A,102.681,25.067,20170601,25.84722222,4569,4677,735856.711,-552014.5417,1934,1.3573066,1.588854909,287.9034424,79934.48438,0.003088265,358.0253906,-2.28983e-05,70.30989838,0.037632089,1.356784821,0.291880876,2781
1455A,102.638,25.0359,20170601,31.47645429,4574,4670,732026.9839,-555948.9976,1911,1.434587717,0.958819926,287.8925476,79703.5625,0.003018526,361.4255981,-2.52326e-05,70.24674225,0.024012588,1.434386849,0.296678424,4403
1456A,91.1319,29.6514,20170601,19.38243626,3836,2829,-349626.2845,-34524.66527,3656,0.307950467,182.5081177,278.9877319,60599.71094,0.001003054,349.0698242,-5.03294e-06,38.49600983,-0.01347574,0.307655483,0.08314231,1394
1457A,91.1221,29.6747,20170601,15.42241379,3832,2828,-350402.4839,-31725.91307,3659,0.270927548,2.284201145,278.810791,60481.10938,0.001035743,341.0104675,-4.75675e-06,38.77491379,0.0107978,0.270712286,0.092499048,2179
1458A,91.0874,29.6475,20170601,10.2880117,3836,2822,-353664.8254,-34828.00174,3649,0.261772275,13.31741142,279.1650696,60833.72266,0.00110792,338.9909668,-4.74075e-06,38.79095459,0.060296275,0.254733354,0.105149671,1514
1459A,91.1774,29.6541,20170601,13.734375,3835,2836,-345503.2937,-34365.34415,3676,0.362885445,193.4119568,278.766449,60340.83203,0.000903132,357.5426636,-5.2657e-06,38.23548126,-0.084169112,0.352989227,0.088719495,1673
1460A,90.9798,29.6588,20170601,31.98979592,3835,2805,-363330.7024,-33095.1173,3690,0.259432316,56.91983414,278.8786926,60728.98047,0.001382741,318.2589111,-4.05867e-06,39.96254349,0.217376187,0.141607627,0.085361913,2163
1461A,91.0834,29.6292,20170601,11.04373178,3839,2821,-354112.7614,-36984.10805,3653,0.274957746,12.28662682,279.4502563,61081.3125,0.001104194,342.6440125,-4.87271e-06,38.59047318,0.058510013,0.268660277,0.086122155,956
1462A,108.882,34.2749,20170601,66.98873239,3096,5669,1173021.442,594714.3148,399,0.271153122,193.2610321,286.6852722,94717.76563,0.001240007,89.31004333,-7.10064e-06,63.45855713,-0.062197357,0.263923287,0.610731244,2303
1463A,108.993,34.2629,20170601,62.91193182,3098,5687,1182542.844,594613.5413,425,0.540483534,203.4666443,286.5937805,94704.72656,0.001267999,89.58302307,-7.17826e-06,63.32247162,-0.215222761,0.495783836,0.61308378,2384
1464A,109.06,34.2572,20170601,67.61647727,3099,5698,1188264.314,594742.0833,451,0.710011542,204.9296875,286.343689,94362.47656,0.001287108,88.92196655,-7.11889e-06,63.5719223,-0.299265772,0.643860579,0.616715193,2745
1465A,108.94,34.2324,20170601,66.77361111,3103,5678,1178613.539,590339.2893,415,0.75047195,185.9441071,286.4230957,95037.71875,0.001338344,86.33976746,-7.04371e-06,64.39261627,-0.077715322,0.746437192,0.608163774,2328
1466A,108.954,34.2713,20170601,69.81284916,3097,5681,1179125.945,595146.6918,409,0.433108836,202.772583,286.6636353,94733.16406,0.001253752,89.80882263,-7.16216e-06,63.31423187,-0.167640671,0.399349302,0.609525681,1858
1467A,108.883,34.2303,20170601,67.22881356,3103,5669,1173862.049,589406.4973,406,0.703688323,0.094875589,286.4391174,95156.85156,0.001337782,85.16716003,-6.98226e-06,64.55342865,0.001159314,0.70368737,0.621122956,2391
1468A,108.935,34.3474,20170601,65.3767313,3084,5678,1176235.116,603996.575,378,0.489953578,326.440155,287.307373,95600.17969,0.001070402,102.1190338,-7.48617e-06,61.60705948,-0.270880848,-0.408262253,0.620920897,2532
1469A,108.906,34.1546,20170601,63.16142857,3115,5673,1177079.998,580654.0435,434,1.231153131,2.677012682,286.0867615,95604.99219,0.001545431,87.11981201,-6.99461e-06,66.99512482,0.057500094,1.229809642,0.60175842,2900
1470A,109.2,34.6575,20170601,67.91428571,3035,5720,1193064.872,644194.9663,385,0.998359978,329.9326172,288.1097107,96786.19531,0.000930122,133.8486176,-8.47837e-06,57.2674942,-0.500263512,-0.863978624,0.616701365,3677
1471A,109.2186,34.3731,20170601,59.05270655,3080,5723,1199561.166,610490.6246,479,0.708416522,260.0042114,286.7976685,94360.4375,0.001053304,100.8179016,-7.43027e-06,61.01222229,-0.697658002,0.122992784,0.612815082,3830
1472A,108.869,34.378,20170601,62.61024845,3080,5667,1170182.488,606859.4314,374,0.777870893,346.1106262,287.2488403,95835.875,0.001016792,104.8355255,-7.49368e-06,61.47875977,-0.186790884,-0.7551108,0.622148514,3171
1473A,108.985,34.1978,20170601,65.46175637,3108,5686,1182983.797,586753.9869,472,1.085491776,185.1331635,286.140686,95049.19531,0.00140997,88.06926727,-7.08988e-06,65.34165192,-0.097117551,1.081138611,0.619029522,2847
1474A,109.043,34.3274,20170601,65.58142857,3088,5695,1185632.622,602908.8462,386,0.398665041,269.3773499,287.0744934,94991.1875,0.001129164,98.62310028,-7.41653e-06,61.93347168,-0.398641318,0.004350647,0.626205444,2799
1475A,103.712,36.0756,20170601,54.81601124,2808,4842,718389.2799,761062.0923,1556,1.00877285,259.8876038,282.5976563,81497.28906,0.000723558,232.3790588,-7.0757e-06,47.6957283,-0.993094504,0.177160829,0.312096477,1724
1476A,103.631,36.1031,20170601,61.04073034,2804,4829,711435.2631,763788.8499,1562,0.928310513,268.746582,282.6821289,81375.45313,0.000688222,241.6933136,-7.33991e-06,47.07268906,-0.928087473,0.020348558,0.305758923,2044
1477A,104.148,35.94,20170601,27.50283286,2830,4912,755766.044,747988.3951,1773,1.285517573,230.1035919,281.2746887,81500.70313,0.000994183,220.7520905,-7.0712e-06,57.92592621,-0.986234665,0.824558377,0.318494707,2671
1478A,103.841,36.0725,20170601,48.85734463,2808,4863,729031.795,761638.4561,1537,1.236114621,248.9255981,282.8693237,82449.57813,0.000709841,234.7140503,-6.77053e-06,49.16866302,-1.153420448,0.444522858,0.318420291,1619
1479A,103.831,36.0464,20170601,55.54131054,2813,4861,728492.9776,758417.7101,1589,1.181087255,249.4361877,282.3246155,81448.125,0.0007738,225.0000153,-6.69714e-06,49.72145462,-1.105815411,0.414896786,0.307305455,2402
1480A,101.748,36.6428,20170601,57.3005618,2717,4528,552015.3765,816863.6317,2264,0.710649133,226.2095337,279.507843,75252.89844,0.000825722,215.906662,-4.84229e-06,47.60145187,-0.512988389,0.491797805,0.206411824,2217
1482A,101.834,36.5819,20170601,64.51694915,2727,4541,559552.2452,809986.2106,2233,0.903442025,239.3544922,279.340332,74867.73438,0.000858076,240.4103241,-4.8393e-06,48.3513298,-0.777251005,0.460530549,0.217406556,2408
1483A,101.524,36.6867,20170601,52.19736842,2710,4492,533365.5383,820935.9539,2424,0.454251558,194.5162811,278.0318604,73803.48438,0.001060768,185.4665527,-4.37961e-06,52.40709305,-0.11385712,0.439751089,0.199551359,3763
1484A,105.9512,38.6016,20170601,32.96111111,2404,5200,868240.432,1084277.167,1329,0.716346323,143.5142212,281.2161255,82920.0,0.00044568,203.4988098,-5.87599e-06,40.41498184,0.425998718,-0.575914204,0.351496994,2585
1488A,106.2328,38.4975,20170601,44.18994413,2420,5245,891915.4991,1074210.711,1108,0.731767595,121.852272,283.5935364,88452.24219,0.000320122,135.5515137,-5.42559e-06,39.16087341,0.621596158,-0.386137366,0.377271712,2324
1489A,106.1358,38.5036,20170601,34.52222222,2420,5230,884162.6298,1074071.567,1113,0.9348827,124.910881,283.9379578,89122.9375,0.000340787,158.2210999,-5.58866e-06,39.63668823,0.766678691,-0.534985483,0.386075169,2369
1490A,87.5801,43.8303,20170601,54.90373563,1567,2261,-540731.4845,1695138.952,816,0.606189966,7.47672987,282.2767029,90909.625,0.000442726,153.6481018,-1.03638e-05,48.61283875,0.078877479,0.60103631,0.261584401,2179
1491A,87.6046,43.768,20170601,53.62608696,1577,2265,-539523.3284,1687393.315,919,0.507930756,6.016121864,281.3979187,89372.92969,0.000496278,160.2506409,-1.07761e-05,49.4164238,0.053234208,0.50513345,0.238862827,2289
1492A,87.4754,43.9469,20170601,77.70943953,1549,2244,-547253.8339,1709963.211,595,0.758949459,28.55837822,283.7349243,93723.5,0.000339247,150.0768585,-9.79761e-06,47.19406509,0.362808943,0.666613758,0.234454781,2866
1493A,87.5525,43.8711,20170601,61.29261364,1561,2256,-542360.4975,1700275.501,754,0.671163023,12.81330967,282.8711548,92034.125,0.000407183,151.4837494,-1.01446e-05,48.15284729,0.148842931,0.654450595,0.242967978,2071
1494A,87.6432,43.831,20170601,57.57374631,1567,2271,-536135.2363,1694878.7,845,0.547886729,189.1998138,282.1436768,90821.0625,0.000453023,149.0643768,-1.04041e-05,48.50119781,-0.087592579,0.540839553,0.237886757,2404
1496A,87.6444,43.962,20170601,64.43895349,1546,2271,-534847.5584,1710877.46,603,0.686324418,189.0024109,283.6722717,93380.15625,0.000354643,129.9361267,-9.48218e-06,46.73591995,-0.107390255,0.677870572,0.257363528,2046
1508A,112.9433,27.8614,20170601,42.59331476,4122,6319,1651718.931,-101952.5419,60,0.917779863,354.5755005,291.0956726,100709.7031,0.002673088,239.433075,-1.76781e-05,72.40300751,-0.086843744,-0.913661897,0.7768085,1855
1511A,112.9118,27.8403,20170601,48.11731844,4126,6314,1649302.492,-104928.0975,51,0.931414545,355.4562683,291.0872192,100744.2422,0.002671917,240.1859131,-1.74296e-05,72.51087189,-0.073869817,-0.928480625,0.787657201,3302
1512A,112.8937,27.8728,20170601,45.97638889,4120,6311,1646960.369,-101463.2338,50,0.949528694,355.7221985,291.0793152,100752.4297,0.002659036,241.0134583,-1.72202e-05,72.54418182,-0.070912927,-0.946877003,0.786983848,2914
1513A,112.9227,27.8159,20170601,45.07222222,4130,6316,1650816.787,-107573.9053,48,0.919741392,355.3554382,291.0926514,100734.8203,0.002681269,239.6596375,-1.76111e-05,72.49411774,-0.074557491,-0.91671443,0.779583097,2675
1514A,112.9074,27.9119,20170601,47.09887006,4114,6313,1647371.706,-96699.16835,58,0.945307732,355.2565918,291.0732422,100739.2891,0.002657789,240.9077301,-1.72856e-05,72.48426819,-0.078255348,-0.942063034,0.785585403,4455
1515A,113.135,27.8244,20170601,41.64623955,4128,6350,1669966.122,-103001.2096,47,0.791041613,349.5984192,291.2579346,100618.0156,0.002759503,225.3671722,-1.70918e-05,72.70252991,-0.142887458,-0.778029561,0.761198163,2493
1518A,113.095,27.8867,20170601,42.7122905,4118,6343,1664979.423,-96459.087,65,0.825519085,349.2688599,291.1448364,100534.1484,0.002680005,229.6220856,-1.72086e-05,72.48356628,-0.153782904,-0.811068833,0.771825373,3373
1519A,113.167,27.8667,20170601,38.5579096,4121,6355,1671962.405,-97554.73998,59,0.769379556,347.1192017,291.2568359,100611.8984,0.002775748,223.0041046,-1.66523e-05,72.72164917,-0.171577454,-0.750004053,0.748995423,3036
1520A,113.143,27.8381,20170601,41.82670455,4126,6351,1670397.882,-101277.5424,45,0.787034869,349.0003052,291.2530518,100610.9297,0.002759207,224.9189453,-1.69864e-05,72.70095825,-0.150235936,-0.772562623,0.759830654,2095
1524A,113.13,27.8528,20170601,43.01404494,4124,6349,1668896.64,-99794.76483,41,0.797493875,349.0153198,291.2219238,100579.5313,0.002730258,226.1065521,-1.70485e-05,72.64543915,-0.152027696,-0.782869101,0.761444569,2462
1552A,106.805,26.3003,20170601,34.97844828,4372,5337,1112103.252,-369787.7437,1463,1.313749671,238.0185394,287.2139587,87357.03906,0.002269292,333.3141174,-9.25281e-06,83.5423584,-1.114327431,0.695853949,0.562892199,5662
1559A,113.251,27.8336,20170601,33.70142857,4127,6368,1680324.98,-99957.54547,117,0.705615044,345.4394531,291.3537903,100703.7266,0.002938061,215.4237061,-1.60259e-05,73.02091217,-0.177451804,-0.682937384,0.743979037,5755
1562A,113.0048,27.9153,20170601,42.26977401,4114,6329,1656158.618,-94667.55421,50,0.881071806,352.0388184,291.0776367,100592.6484,0.002660718,237.2675018,-1.77896e-05,72.21081543,-0.122107312,-0.872569382,0.77411443,3609
1564A,112.4876,27.9164,20170601,41.67039106,4113,6246,1609072.307,-103133.464,164,0.976414919,356.8845825,290.6444702,100008.2578,0.002232114,254.2412262,-1.53237e-05,73.86838531,-0.05315356,-0.974967062,0.801579356,5089
1585A,109.8756,40.6532,20170601,45.81005587,2076,5828,1139586.419,1372424.834,1057,0.681261659,341.8218689,281.5418091,88966.09375,0.000416127,180.8938293,-6.15724e-06,39.44210434,-0.212588698,-0.647243023,0.423594713,2130
1586A,109.8104,40.6575,20170601,40.33005618,2075,5818,1134550.704,1372189.5,1066,0.637353778,345.0492249,281.608429,89070.15625,0.000407663,179.7046356,-6.04282e-06,39.34965134,-0.164482549,-0.615764022,0.419467777,1478
1587A,110.0067,40.5905,20170601,45.84818942,2086,5849,1150716.727,1366384.003,1033,0.6955446,339.8997803,281.8370972,89376.53906,0.000438684,185.1907196,-6.85043e-06,39.60290527,-0.239087284,-0.653161228,0.407932788,1303
1588A,109.8538,40.6821,20170601,44.97777778,2071,5825,1137397.585,1375661.501,1071,0.692964673,341.2880554,281.2381287,88534.15625,0.000416333,179.1918488,-5.82549e-06,39.4914856,-0.222364739,-0.656318486,0.422143996,2344
1589A,109.8654,40.6288,20170601,45.84322034,2079,5826,1139260.093,1369360.745,1055,0.656205893,343.5179443,281.7881775,89330.53125,0.000412402,181.5717621,-6.33687e-06,39.37115097,-0.186228156,-0.62922591,0.411966741,2013
1590A,110.0377,40.5546,20170601,42.96829971,2091,5854,1153743.546,1362414.768,1008,0.507119,345.7775879,281.8840637,89369.34375,0.000454378,185.3095093,-7.00448e-06,39.69287491,-0.124634251,-0.49156484,0.418643057,1884
1591A,110.0023,39.8129,20170601,27.22957746,2210,5848,1164815.702,1272533.098,1453,1.374191999,66.17224121,280.4753723,85846.57813,0.000836773,271.5151672,-1.09041e-05,45.48843765,1.257042527,0.555200517,0.398181736,1515
1592A,109.9486,39.8261,20170601,28.75915493,2208,5840,1160434.573,1273489.105,1465,1.359291077,64.52292633,280.5108032,85925.45313,0.000811057,269.8643188,-1.06983e-05,45.31322479,1.227090716,0.584739745,0.395643771,2196
1593A,109.7736,39.5986,20170601,19.47191011,2244,5812,1151108.526,1244003.007,1301,0.902215958,67.47734833,280.8291626,86628.10156,0.000764764,247.8950043,-9.23819e-06,46.57600403,0.833390296,0.345621586,0.394631475,2924
1594A,109.8119,39.5989,20170601,28.25633803,2244,5818,1154064.629,1244488.435,1287,0.929235041,68.38034058,280.9314575,86874.60938,0.000770789,250.335022,-9.62404e-06,46.60416794,0.863851428,0.342401057,0.382480323,2382
1595A,109.9734,39.7884,20170601,24.92339833,2214,5844,1163042.863,1269237.174,1436,1.301764965,67.7186203,280.4292603,85844.15625,0.000831661,270.5464478,-1.06163e-05,45.66374969,1.204548955,0.493613154,0.396506429,2173
