监测点编码,监测点名称,城市,经度,纬度,date,PM2_5,row_index,col_index,proj_x,proj_y,dem,w10,d10,t2m,sp,tp,blh,e,r,u10,v10,aod_sat,ndvi,id
2179A,空港新区,运城,111.0414,35.1147,20170601,57.46648045,2962,6015,1337511.652,722435.4393,378,1.193482399,240.7014465,287.4403992,97901.0,0.000992634,156.6450653,-1.03128e-05,58.97314453,-1.040795684,0.584075809,0.617802501,3148,844
1489A,学院路,银川,106.1358,38.5036,20170601,34.52222222,2420,5230,884162.6298,1074071.567,1113,0.9348827,124.910881,283.9379578,89122.9375,0.000340787,158.2210999,-5.58866e-06,39.63668823,0.766678691,-0.534985483,0.386075169,2369,413
1627A,党校,聊城,115.9835,36.4796,20170601,57.26740947,2743,6805,1709054.559,961306.2282,33,0.990226269,220.3613434,287.0750427,101268.9453,0.001001082,200.6942902,-1.15546e-05,52.84360886,-0.641260743,0.754541337,0.859417915,2719,471
2711A,农水大厦,五家渠,87.5475,44.1756,20170601,61.95505618,1512,2256,-539896.8255,1737506.009,470,0.583892584,78.35292053,285.1177368,95576.33594,0.000253864,260.3128662,-9.85043e-06,45.717453,0.571865261,0.117900915,0.250094444,2710,1324
1226A,下沙,杭州,120.348,30.3058,20170601,46.53047091,3731,7504,2246547.923,327756.2956,10,1.014252424,291.7313538,289.645813,101478.6172,0.00239094,262.1755676,-2.78451e-05,71.06648254,-0.942191184,-0.375478119,0.708190084,2457,193
1808A,综合工业园,九江,115.9114,29.6039,20170601,43.8487395,3843,6794,1877560.323,153502.6408,55,0.73354423,307.9508057,289.6404724,99172.10938,0.003184199,224.3693085,-2.66592e-05,75.0455246,-0.578457832,-0.451080561,0.715380073,4203,628
2482A,林科所,怀化,109.9333,27.5733,20170601,42.20140845,4168,5837,1382136.524,-181904.2551,346,0.664505363,338.0976563,290.1990662,97684.02344,0.00260912,204.6327362,-1.12255e-05,74.57990265,-0.247927666,-0.616521895,0.706343055,5405,1118
1336A,高开区环保局,长沙,112.8872,28.2189,20170601,46.02374302,4065,6310,1638975.709,-61410.05114,59,0.803195179,350.6568604,290.8293762,100692.2422,0.002678428,240.7741699,-1.75897e-05,72.73033142,-0.130465791,-0.792528391,0.795592368,2907,282
2352A,北岗,新余,115.0586,27.7758,20170601,43.86864407,4136,6657,1845915.652,-74206.461,72,0.861186504,312.0721436,291.746582,100519.2031,0.002699427,243.2925262,-1.67739e-05,70.81617737,-0.63929975,-0.57700789,0.643669963,5650,1002
1871A,环保监测站,柳州,109.4108,24.3304,20170601,44.54661017,4687,5754,1389569.262,-564416.0529,88,0.460518152,333.2667847,293.6275024,99988.64063,0.0035935,270.2512817,-1.94417e-05,76.37477112,-0.207190618,-0.411277294,0.566913426,1987,681
1671A,园林处,韶关,113.598061,24.795928,20170601,31.37429379,4613,6424,1778861.143,-443511.2655,86,0.158265471,316.9199219,293.2704773,99853.49219,0.002434323,161.2541962,-1.04215e-05,75.90643311,-0.108106621,-0.11558944,0.551126122,4904,507
1961A,环境监测站,章丘,117.541,36.71,20170601,54.36,2706,7055,1827404.856,1016578.603,77,1.092469335,198.5237274,285.657959,100077.5234,0.001075418,183.4550934,-8.91527e-06,59.02105713,-0.347064942,1.035874128,0.781022251,2465,764
2202A,市环保监测站,锡林郭勒盟,116.1042,43.9317,20170601,15.73460411,1551,6825,1524992.39,1851538.995,1007,0.765536726,66.50341034,276.6970215,89311.70313,0.000287773,320.1216736,-4.94596e-06,45.5569191,0.702050865,0.30523932,0.314478874,1847,863
1678A,潮阳子站,汕头,116.6092,23.2539,20170601,24.50423729,4859,6905,2101564.77,-559215.9042,27,2.059513807,282.8687744,294.9584656,101095.2734,0.002129409,356.4177246,-5.92966e-05,80.64022827,-2.007808685,-0.458586454,0.412594229,3220,514
1900A,春华路,自贡,104.7692,29.3411,20170601,64.99164345,3886,5011,885437.3467,-34168.5706,309,0.780762732,179.2603607,291.6853027,97333.69531,0.001062089,150.7517548,-1.28835e-05,72.82495117,0.010153056,-0.78069675,1.024815798,3306,705
1006A,官园,北京,116.361,39.9425,20170601,53.87780899,2189,6866,1648488.68,1379142.177,55,0.415028334,89.74723053,284.4081421,100729.1953,0.000993201,126.2128677,-6.42526e-06,46.70851517,0.415024221,0.001850144,0.868779421,2062,5
2281A,焦岗湖风景区管理处,淮南,116.7039,32.625,20170601,58.06582633,3360,6921,1868605.852,520615.6857,21,1.062380075,256.8199158,288.4088745,101390.7578,0.002175478,216.5729828,-2.3615e-05,65.93348694,-1.034385562,0.242276877,0.790068328,4608,938
2214A,滨河路,辽阳,123.1761,41.2736,20170601,31.98467967,1976,7956,2115763.165,1667244.861,27,1.027720332,188.5934143,281.02771,100954.7891,0.001036194,264.5457764,-8.9392e-06,52.4006424,-0.153559297,1.016183376,0.57888782,2032,875
1469A,长安区,西安,108.906,34.1546,20170601,63.16142857,3115,5673,1177079.998,580654.0435,434,1.231153131,2.677012682,286.0867615,95604.99219,0.001545431,87.11981201,-6.99461e-06,66.99512482,0.057500094,1.229809642,0.60175842,2900,397
2376A,桐源党溪,抚州,116.2239,28.0797,20170601,43.84861111,4087,6844,1943846.016,-16680.09585,45,1.054667711,338.5984192,291.7095032,100798.1953,0.002379155,227.6644287,-1.8134e-05,70.86721802,-0.384931028,-0.981912494,0.626872838,5661,1026
2408A,环境监测站　,商丘,115.6697,34.4286,20170601,58.56478873,3072,6755,1735638.794,713466.8413,49,0.888605118,233.345932,287.9100342,101089.6563,0.001309427,200.5289001,-1.10299e-05,60.62379074,-0.712872803,0.530501068,0.846171498,2449,1055
2308A,皖西学院,六安,116.478,31.7618,20170601,41.19722222,3498,6884,1871882.46,415442.9125,42,0.898550034,247.971405,288.4637451,101096.7031,0.001971273,176.9476013,-1.23149e-05,68.41970062,-0.832941175,0.337047815,0.79097712,3376,964
1015A,勤俭路,天津,117.145,39.1654,20170601,50.42458101,2314,6991,1729155.563,1300184.178,6,1.027325869,188.9700317,285.4299316,101665.4531,0.000777989,198.2338409,-1.75793e-05,49.15804672,-0.160173729,1.014762402,0.864020705,2398,12
1789A,大同区,大庆,124.8354,46.0347,20170601,29.63342697,1215,8222,2062275.815,2260418.357,134,0.837191284,54.04372787,276.9046936,99844.53906,0.000723391,246.5344696,-1.66291e-05,58.32799149,0.677663684,0.4915905,0.330724269,3067,609
2065A,市酿酒公司,信阳,114.0681,32.1342,20170601,48.12083333,3439,6499,1656072.51,415791.4722,86,0.33098039,244.0778809,288.04776,100527.9141,0.001839149,215.3658295,-1.57024e-05,71.78760529,-0.297675401,0.144697547,0.840458155,2648,819
1996A,科教新城实小,太仓,121.14,31.422,20170601,36.98680352,3553,7630,2280119.755,474526.4237,3,1.146115661,265.4116211,288.8692627,101663.2188,0.001866136,328.5057983,-2.6152e-05,74.34291077,-1.142438531,0.091735512,0.685276031,3909,795
1492A,新疆农科院农场,乌鲁木齐,87.4754,43.9469,20170601,77.70943953,1549,2244,-547253.8339,1709963.211,595,0.758949459,28.55837822,283.7349243,93723.5,0.000339247,150.0768585,-9.79761e-06,47.19406509,0.362808943,0.666613758,0.234454781,2866,416
2405A,汉画馆,南阳,112.5003,32.9735,20170601,56.01264045,3304,6248,1503592.378,489460.1653,126,0.828174889,296.7843628,288.1109619,99957.63281,0.001374721,206.7806702,-1.23734e-05,66.75045776,-0.739341378,-0.373159379,0.854722977,2911,1052
2000A,五星公园,江阴,120.237,31.909,20170601,53.80617978,3475,7486,2188337.525,510229.7859,4,1.051629782,260.4096985,288.3249512,101628.1719,0.002050892,281.309906,-2.28259e-05,70.53587341,-1.036925197,0.175246224,0.749362946,3505,799
1055A,胶片厂,保定,115.442,38.8756,20170601,50.77170868,2360,6719,1605476.638,1236810.092,24,0.475105911,64.50136566,285.6015015,101157.2109,0.000996274,125.5256729,-7.90693e-06,47.43140411,0.428821683,0.204542384,0.863855243,2743,43
1787A,机车工厂,牡丹江,129.6459,44.6104,20170601,26.84033613,1442,8991,2442196.077,2205380.206,233,1.036484718,59.33597183,275.3889465,97480.22656,0.000870559,283.7144775,-6.43757e-06,67.14394379,0.891539633,0.528637528,0.391809464,2599,607
1799A,天平服装,马鞍山,118.4828,31.6411,20170601,43.52653631,3518,7205,2046830.322,441367.1691,7,1.177890301,271.4775085,288.7276306,101530.1328,0.002095668,237.3304138,-2.4753e-05,68.43269348,-1.17750001,-0.030316068,0.765924096,2881,619
2420A,市一纸厂　,驻马店,114.018,32.965,20170601,53.2740113,3306,6491,1632620.306,512678.7934,83,0.413042068,218.585144,287.9568787,100421.0078,0.001531555,208.9429932,-1.72145e-05,66.1530838,-0.2575984,0.322872758,0.873422146,2685,1059
1207A,莲花,泰州,119.9219,32.4611,20170601,46.7261236,3386,7435,2145019.393,567246.0861,4,0.999828398,259.0179443,287.8745728,101688.6641,0.002606904,255.2181396,-1.47951e-05,69.54936981,-0.981510639,0.190509111,0.765233815,2735,177
2684A,监测站,固原,106.2792,36.0022,20170601,24.97771588,2820,5253,930273.3393,773761.2487,1737,0.483846754,10.11861706,279.7474365,81571.78125,0.000954525,230.4520874,-6.08451e-06,60.11287308,0.085002854,0.476321518,0.367416412,2363,1298
1009A,怀柔镇,北京,116.644,40.3937,20170601,46.92151163,2117,6911,1657945.02,1437655.317,169,0.415816933,170.0383453,283.5123596,98736.03125,0.001102607,154.2833405,-6.18209e-06,50.75003433,0.071967669,-0.409541667,0.71338582,5288,8
1203A,新区办事处,镇江,119.68,32.1883,20170601,51.92178771,3430,7397,2132762.946,530337.4483,19,1.049262047,261.1204224,288.2279053,101589.1406,0.00244211,261.6349792,-2.29112e-05,69.40813446,-1.036679745,0.162005737,0.762907147,3157,173
2350A,市环保局,萍乡,113.8686,27.6442,20170601,43.725,4157,6467,1740756.854,-111129.8398,109,0.607530892,271.7436829,291.0496216,99475.70313,0.003139014,145.6219482,-9.49163e-06,76.27965546,-0.607250452,-0.018457489,0.713118553,2786,1000
2373A,市石油公司,宜春,114.3953,27.7842,20170601,48.19777159,4135,6551,1785489.229,-85493.24675,107,0.642351568,269.9945679,291.020752,99993.39063,0.003815764,166.0158844,-1.02667e-05,77.5470047,-0.642351568,9.09032e-05,0.681075931,3992,1023
2621A,迪庆州站,迪庆州,99.7056,27.8317,20170601,12.73638968,4127,4201,435578.495,-246254.9584,3292,0.77958256,28.83324814,278.2930908,66432.22656,0.002079668,159.760849,-1.86319e-06,75.8204422,0.375952989,0.68294096,0.116368696,2307,1241
1770A,天安街道,锦州,121.1178,41.1222,20170601,34.33379888,2001,7627,1969871.191,1606648.036,29,0.743052661,53.06433105,282.2899475,100820.6094,0.000654298,331.3728333,-2.60269e-05,52.22275543,0.593917787,0.446529895,0.599375308,1881,591
1456A,八廓街,拉萨,91.1319,29.6514,20170601,19.38243626,3836,2829,-349626.2845,-34524.66527,3656,0.307950467,182.5081177,278.9877319,60599.71094,0.001003054,349.0698242,-5.03294e-06,38.49600983,-0.01347574,0.307655483,0.08314231,1394,384
3026A,市政府,潮州,116.6183,23.65889,20170601,30.49442897,4795,6907,2092209.144,-513293.2884,13,0.746302962,272.5525513,294.3370056,101367.1328,0.002663295,206.6050568,-1.79555e-05,81.06671143,-0.745564044,-0.033201545,0.421838433,1733,1388
1796A,四水厂,芜湖,118.3708,31.3178,20170601,55.5,3569,7187,2046353.174,401504.7943,13,1.190397501,275.0525818,289.0646057,101574.3203,0.002036665,226.9997711,-2.25608e-05,68.51829529,-1.185777068,-0.104779951,0.76573962,784,616
1011A,奥体中心,北京,116.407,40.0031,20170601,51.25069638,2180,6873,1650384.299,1387133.42,47,0.307361811,103.0270462,284.3847656,100716.8516,0.000990527,123.1825027,-6.28568e-06,46.14625931,0.299455166,-0.069266826,0.850230277,3301,10
1294A,建工学校,南昌,115.852,28.6869,20170601,34.8837535,3990,6784,1895192.257,46154.86128,19,1.255147696,346.7901001,290.8968201,100707.875,0.002554241,228.4994965,-2.21568e-05,71.41098022,-0.286929935,-1.221911192,0.668902993,2202,247
2465A,市罐头厂,邵阳,111.4503,27.2537,20170601,49.32869081,4219,6080,1527556.216,-196581.1706,223,0.922108591,303.0621643,290.3300171,98638.96094,0.002118265,231.2845154,-1.11447e-05,75.58161163,-0.772831738,-0.503006339,0.74563992,3222,1101
1714A,牧羊,云浮,112.0539,22.9539,20170601,31.77562327,4907,6177,1669594.799,-680641.0578,93,0.844846368,260.4356995,294.0514221,98688.71875,0.003123252,207.6355591,-1.16317e-05,78.41332245,-0.833096981,0.140409529,0.547084212,3633,542
1748A,深沟寺,鞍山,123.044,41.1196,20170601,33.3767313,2001,7935,2111414.324,1646346.904,86,1.042547464,193.8271942,281.1046753,100647.7344,0.001028935,270.2232361,-8.14869e-06,52.92178726,-0.249155462,1.012337208,0.565992832,4178,570
1339A,雨花区环保局,长沙,112.9956,28.1442,20170601,44.35195531,4077,6327,1650403.339,-68267.65041,83,0.812318444,349.3313599,290.9437561,100703.9297,0.002605598,236.9651947,-1.73276e-05,72.30608368,-0.150453061,-0.798263848,0.780599594,2931,285
1929A,百米大道,延安,109.5056,36.6106,20170601,38.42792793,2722,5769,1183818.931,881538.6009,1030,0.550649464,21.92397499,283.20047,88887.74219,0.000950885,207.7160339,-8.08629e-06,53.81389618,0.205593586,0.510828853,0.434011281,3593,733
1290A,省外办,南昌,115.893,28.6844,20170601,36.59401709,3991,6791,1898924.787,46657.37765,28,1.290891767,346.7346191,291.0671997,101131.4609,0.002607477,233.0478058,-2.39785e-05,71.27455902,-0.296317697,-1.2564224,0.681694448,1744,243
1793A,让胡路区,大庆,124.8648,46.6219,20170601,21.60504202,1121,8226,2042703.381,2329714.516,147,0.841696203,67.82704163,276.3719482,99741.51563,0.000755784,234.8500214,-1.28773e-05,59.32965088,0.779440641,0.317686498,0.337514758,2678,613
2208A,长青街,阜新,121.6561,42.0186,20170601,25.61772853,1857,7713,1980110.113,1723144.197,142,0.755217731,57.48738861,280.4088745,99496.03125,0.000838532,316.0150146,-5.43617e-06,51.54109955,0.636842847,0.405937195,0.521852255,1733,869
1733A,临钢医院,临汾,111.5531,36.0783,20170601,69.44428969,2808,6096,1360243.985,844368.3913,461,0.185014188,48.76656342,286.0409546,94797.14063,0.000819977,139.1143646,-6.35906e-06,53.23267365,0.139133215,0.121951602,0.550884366,2351,556
2332A,南平市监测站,南平,118.1694,26.6383,20170601,22.0,4318,7155,2158481.672,-141374.5654,125,0.388703644,263.6714172,292.284668,97074.60938,0.002374068,148.9430695,-1.09323e-05,72.15641022,-0.386333078,0.042863488,0.439908713,4522,982
1730A,审计局,长治,113.0886,36.2126,20170601,68.68767507,2786,6342,1482079.491,882586.0442,921,0.899124026,186.4111176,282.2459106,90455.11719,0.000930382,178.1455078,-5.74636e-06,61.09853745,-0.100394957,0.893501461,0.584191799,2593,554
1090A,呼市一监,呼和浩特,111.651,40.7579,20170601,34.55742297,2059,6112,1272205.141,1406838.292,1032,0.480284065,174.4728241,280.5791931,89050.00781,0.000670869,165.0842743,-4.64752e-06,42.45566559,0.046302769,-0.478046894,0.400845587,2177,75
2472A,马头岭,郴州,113.0073,25.9061,20170601,34.37464789,4435,6329,1699392.857,-326664.2655,251,0.306201965,352.6844482,291.5570374,98768.48438,0.001960136,235.7931213,-1.1879e-05,75.07857513,-0.039016932,-0.30370599,0.665069103,5300,1108
1372A,华材职中,佛山,113.105,23.0395,20170601,39.28969359,4894,6345,1769555.098,-652521.0692,9,0.79575038,267.0890503,295.2361755,101187.0078,0.002794035,248.4721527,-2.50565e-05,72.00431061,-0.794721782,0.040446728,0.570706666,2500,310
2550A,凤凰小区,达州,107.4967,31.2108,20170601,48.13509749,3586,5447,1103244.464,214466.7943,323,0.857193649,317.7084351,289.9658813,95756.14063,0.002015242,87.35523224,-7.48363e-06,75.18881226,-0.576853693,-0.634051085,0.717251718,2559,1179
1052A,华电二区,保定,115.5223,38.8957,20170601,56.74789916,2357,6732,1611183.934,1240519.241,17,0.467236191,46.89681625,285.6257324,101233.1563,0.000988291,128.7496796,-8.41291e-06,46.76945877,0.34113276,0.319277465,0.865892828,2754,40
2019A,东山公园,瓦房店,122.011,39.617,20170601,32.03191489,2241,7770,2085439.957,1448004.9,92,0.207656801,259.9527588,282.2541809,100642.1641,0.000671917,264.8847961,-1.10987e-05,61.00244141,-0.204470724,0.036236256,0.614898324,2389,815
1984A,乳山市气象局,乳山,121.544,36.907,20170601,18.6504298,2675,7695,2138236.688,1120520.469,27,0.306060523,104.4561081,284.7194519,101210.6094,0.000953183,353.0021362,-3.55043e-05,68.22831726,0.29637447,-0.076388501,0.600116432,2400,784
3022A,凯旋路小学,洛阳,112.4433,34.6686,20170601,60.85352113,3033,6239,1462727.468,689351.3964,143,0.432097435,210.8765869,287.6643982,99027.03125,0.001041266,169.6954498,-1.02858e-05,59.73667145,-0.221742466,0.370861799,0.795811057,2323,1386
1987A,吴江开发区,吴江,120.658,31.172,20170601,40.59217877,3593,7553,2246751.198,434606.6395,3,1.449633479,270.976532,289.3094177,101645.375,0.001796157,325.6022034,-5.13207e-05,72.56830597,-1.449424028,-0.024638103,0.711487293,2829,787
2327A,洋溪,三明,117.7275,26.3108,20170601,26.40668524,4370,7084,2126860.661,-188366.7761,266,0.354950488,267.0460205,291.644165,95997.64063,0.002420749,125.3084488,-8.85309e-06,75.11643219,-0.354478031,0.018307932,0.421910286,5573,980
1472A,草滩,西安,108.869,34.378,20170601,62.61024845,3080,5667,1170182.488,606859.4314,374,0.777870893,346.1106262,287.2488403,95835.875,0.001016792,104.8355255,-7.49368e-06,61.47875977,-0.186790884,-0.7551108,0.622148514,3171,400
1241A,市环境监测中心,宁波,121.524,29.8506,20170601,31.24792244,3804,7692,2362720.878,303094.5143,5,0.473662734,251.4663239,290.0154114,101741.1328,0.003214971,359.4755859,-3.04301e-05,78.93255615,-0.449091643,0.150575832,0.580007911,2369,205
2704A,新政府片区,伊犁哈萨克州,81.2867,43.895,20170601,59.07703081,1557,1254,-995971.8538,1752253.257,611,0.100160152,352.2024536,285.6015015,92694.33594,0.000397781,280.1430359,-1.38764e-05,46.56907654,-0.013597842,-0.09923283,0.217016324,2365,1317
1319A,供水公司,郑州,113.564,34.802,20170601,62.60085227,3012,6418,1552596.175,722371.2196,112,0.702414095,213.4332581,288.1034546,100289.3906,0.000992073,207.3097992,-1.29245e-05,58.3849678,-0.386995584,0.586191058,0.851491392,2711,266
1861A,袁家界,张家界,110.4417,29.315,20170601,28.36478873,3890,5919,1396597.314,28650.35021,854,0.829989314,273.9925537,288.3518677,94818.85938,0.002530119,186.5463715,-7.15413e-06,77.21740723,-0.827977836,-0.057749458,0.73192817,6076,674
2248A,双合村,双鸭山,131.1638,46.6572,20170601,28.1755618,1115,9234,2454156.754,2477988.922,171,1.591771722,64.15701294,274.4983826,98910.52344,0.000981885,287.2829895,-7.6076e-06,66.63980103,1.432558894,0.693910897,0.367050588,2415,909
2367A,红声器材厂,吉安,114.9817,27.0658,20170601,51.02148997,4250,6645,1855813.985,-157493.5723,51,0.814556003,323.3487549,292.3908386,100568.5313,0.002045772,258.7020264,-1.76957e-05,70.75080109,-0.486291468,-0.653469265,0.613512635,3854,1017
1712A,新市府,云浮,112.0392,22.9169,20170601,32.90555556,4913,6174,1668906.96,-685097.1764,98,0.864083827,257.4291077,293.9777222,98439.94531,0.003149707,207.1984253,-1.13128e-05,78.8657074,-0.843362033,0.188099161,0.542743862,4141,540
2520A,来冶招待所,来宾,109.2317,23.7369,20170601,41.42577031,4782,5725,1382358.512,-635062.655,86,0.755817354,309.0960388,293.9732971,99822.64063,0.003392727,279.7532043,-1.73465e-05,76.08705139,-0.586613953,-0.476596206,0.565176964,3066,1152
2280A,八公山区政府,淮南,116.8306,32.6319,20170601,54.37900875,3359,6941,1879152.294,523839.07,50,1.077997923,256.0991821,288.4120483,101297.5,0.002176847,220.4829407,-2.4011e-05,65.95225525,-1.046416521,0.259021372,0.802841544,3855,937
2238A,延边医院,延边州,129.5042,42.9061,20170601,20.3913649,1715,8969,2504442.429,2005817.391,180,0.979317307,90.25302887,276.5004883,97651.24219,0.000786697,298.5923767,-3.3222e-06,67.61209869,0.97930795,-0.004279356,0.408384055,2065,899
